Date,Close
8/4/2021 16:00:00,202.74
8/5/2021 16:00:00,206.37
8/6/2021 16:00:00,203.66
8/9/2021 16:00:00,202.95
8/10/2021 16:00:00,199.36
8/11/2021 16:00:00,196.99
8/12/2021 16:00:00,199.05
8/13/2021 16:00:00,201.88
8/16/2021 16:00:00,199.5
8/17/2021 16:00:00,194.58
8/18/2021 16:00:00,190.4
8/19/2021 16:00:00,197.98
8/20/2021 16:00:00,208.16
8/23/2021 16:00:00,219.58
8/24/2021 16:00:00,217.93
8/25/2021 16:00:00,222.13
8/26/2021 16:00:00,220.68
8/27/2021 16:00:00,226.36
8/30/2021 16:00:00,226.88
8/31/2021 16:00:00,223.85
9/1/2021 16:00:00,224.41
9/2/2021 16:00:00,223.96
9/3/2021 16:00:00,228.43
9/7/2021 16:00:00,226.62
9/8/2021 16:00:00,223.39
9/9/2021 16:00:00,221.77
9/10/2021 16:00:00,224.78
9/13/2021 16:00:00,221.52
9/14/2021 16:00:00,222.42
9/15/2021 16:00:00,223.41
9/16/2021 16:00:00,222.42
9/17/2021 16:00:00,219
9/20/2021 16:00:00,211.13
9/21/2021 16:00:00,212.46
9/22/2021 16:00:00,219.41
9/23/2021 16:00:00,224.82
9/24/2021 16:00:00,220.81
9/27/2021 16:00:00,216.6
9/28/2021 16:00:00,206.99
9/29/2021 16:00:00,205.17
9/30/2021 16:00:00,207.16
10/1/2021 16:00:00,207.42
10/4/2021 16:00:00,197.32
10/5/2021 16:00:00,204.51
10/6/2021 16:00:00,207
10/7/2021 16:00:00,210.75
10/8/2021 16:00:00,208.31
10/11/2021 16:00:00,206.95
10/12/2021 16:00:00,206.71
10/13/2021 16:00:00,209.39
10/14/2021 16:00:00,217.46
10/15/2021 16:00:00,218.62
10/18/2021 16:00:00,222.22
10/19/2021 16:00:00,222.9
10/20/2021 16:00:00,221.03
10/21/2021 16:00:00,226.92
10/22/2021 16:00:00,227.26
10/25/2021 16:00:00,231.66
10/26/2021 16:00:00,247.17
10/27/2021 16:00:00,244.51
10/28/2021 16:00:00,249.41
10/29/2021 16:00:00,255.67
11/1/2021 16:00:00,258.27
11/2/2021 16:00:00,264.01
11/3/2021 16:00:00,265.98
11/4/2021 16:00:00,298.01
11/5/2021 16:00:00,297.52
11/8/2021 16:00:00,308.04
11/9/2021 16:00:00,306.57
11/10/2021 16:00:00,294.59
11/11/2021 16:00:00,303.9
11/12/2021 16:00:00,303.9
11/15/2021 16:00:00,300.25
11/16/2021 16:00:00,302.03
11/17/2021 16:00:00,292.61
11/18/2021 16:00:00,316.75
11/19/2021 16:00:00,329.85
11/22/2021 16:00:00,319.56
11/23/2021 16:00:00,317.46
11/24/2021 16:00:00,326.74
11/26/2021 13:00:00,315.03
11/29/2021 16:00:00,333.76
11/30/2021 16:00:00,326.76
12/1/2021 16:00:00,314.35
12/2/2021 16:00:00,321.26
12/3/2021 16:00:00,306.93
12/6/2021 16:00:00,300.37
12/7/2021 16:00:00,324.27
12/8/2021 16:00:00,318.26
12/9/2021 16:00:00,304.9
12/10/2021 16:00:00,301.98
12/13/2021 16:00:00,281.61
12/14/2021 16:00:00,283.37
12/15/2021 16:00:00,304.59
12/16/2021 16:00:00,283.87
12/17/2021 16:00:00,278.01
12/20/2021 16:00:00,277.19
12/21/2021 16:00:00,290.75
12/22/2021 16:00:00,294
12/23/2021 16:00:00,296.4
12/27/2021 16:00:00,309.45
12/28/2021 16:00:00,303.22
12/29/2021 16:00:00,300.01
12/30/2021 16:00:00,295.86
12/31/2021 16:00:00,294.11
1/3/2022 16:00:00,301.21
1/4/2022 16:00:00,292.9
1/5/2022 16:00:00,276.04
1/6/2022 16:00:00,281.78
1/7/2022 16:00:00,272.47
1/10/2022 16:00:00,274
1/11/2022 16:00:00,278.17
1/12/2022 16:00:00,279.99
1/13/2022 16:00:00,265.75
1/14/2022 16:00:00,269.42
1/18/2022 16:00:00,259.03
1/19/2022 16:00:00,250.67
1/20/2022 16:00:00,241.5
1/21/2022 16:00:00,233.74
1/24/2022 16:00:00,233.72
1/25/2022 16:00:00,223.24
1/26/2022 16:00:00,227.72
1/27/2022 16:00:00,219.44
1/28/2022 16:00:00,228.4
1/31/2022 16:00:00,244.86
2/1/2022 16:00:00,246.38
2/2/2022 16:00:00,252.42
2/3/2022 16:00:00,239.48
2/4/2022 16:00:00,243.19
2/7/2022 16:00:00,247.28
2/8/2022 16:00:00,251.08
2/9/2022 16:00:00,267.05
2/10/2022 16:00:00,258.24
2/11/2022 16:00:00,239.49
2/14/2022 16:00:00,242.67
2/15/2022 16:00:00,264.95
2/16/2022 16:00:00,265.11
2/17/2022 16:00:00,245.07
2/18/2022 16:00:00,236.42
2/22/2022 16:00:00,233.9
2/23/2022 16:00:00,223.87
2/24/2022 16:00:00,237.48
2/25/2022 16:00:00,241.57
2/28/2022 16:00:00,243.85
3/1/2022 16:00:00,234.77
3/2/2022 16:00:00,242.2
3/3/2022 16:00:00,237.14
3/4/2022 16:00:00,229.36
3/7/2022 16:00:00,213.52
3/8/2022 16:00:00,215.14
3/9/2022 16:00:00,230.14
3/10/2022 16:00:00,226.58
3/11/2022 16:00:00,221
3/14/2022 16:00:00,213.3
3/15/2022 16:00:00,229.73
3/16/2022 16:00:00,244.96
