Date,Close
8/19/2021 16:00:00,52.44
8/20/2021 16:00:00,52.01
8/23/2021 16:00:00,53.23
8/24/2021 16:00:00,53.81
8/25/2021 16:00:00,53.81
8/26/2021 16:00:00,53.13
8/27/2021 16:00:00,53.89
8/30/2021 16:00:00,53.94
8/31/2021 16:00:00,54.06
9/1/2021 16:00:00,53.67
9/2/2021 16:00:00,53.73
9/3/2021 16:00:00,53.51
9/7/2021 16:00:00,53.65
9/8/2021 16:00:00,53.57
9/9/2021 16:00:00,53.4
9/10/2021 16:00:00,53.84
9/13/2021 16:00:00,54.99
9/14/2021 16:00:00,54.52
9/15/2021 16:00:00,55.12
9/16/2021 16:00:00,54.83
9/17/2021 16:00:00,54.26
9/20/2021 16:00:00,52.98
9/21/2021 16:00:00,52.87
9/22/2021 16:00:00,53.5
9/23/2021 16:00:00,54.03
9/24/2021 16:00:00,54.22
9/27/2021 16:00:00,54.66
9/28/2021 16:00:00,54
9/29/2021 16:00:00,53.49
9/30/2021 16:00:00,53.28
10/1/2021 16:00:00,53.86
10/4/2021 16:00:00,53.47
10/5/2021 16:00:00,53.95
10/6/2021 16:00:00,53.98
10/7/2021 16:00:00,54.18
10/8/2021 16:00:00,53.81
10/11/2021 16:00:00,53.44
10/12/2021 16:00:00,52.17
10/13/2021 16:00:00,52.26
10/14/2021 16:00:00,53.9
10/15/2021 16:00:00,54.46
10/18/2021 16:00:00,54.47
10/19/2021 16:00:00,55.21
10/20/2021 16:00:00,55.37
10/21/2021 16:00:00,56
10/22/2021 16:00:00,49.46
10/25/2021 16:00:00,49.41
10/26/2021 16:00:00,48.28
10/27/2021 16:00:00,47.89
10/28/2021 16:00:00,48.08
10/29/2021 16:00:00,49
11/1/2021 16:00:00,49.55
11/2/2021 16:00:00,49.86
11/3/2021 16:00:00,50.39
11/4/2021 16:00:00,50.31
11/5/2021 16:00:00,50.92
11/8/2021 16:00:00,51.55
11/9/2021 16:00:00,51.2
11/10/2021 16:00:00,50.76
11/11/2021 16:00:00,50.53
11/12/2021 16:00:00,50.31
11/15/2021 16:00:00,50.32
11/16/2021 16:00:00,50.61
11/17/2021 16:00:00,50.23
11/18/2021 16:00:00,49.68
11/19/2021 16:00:00,49.52
11/22/2021 16:00:00,49.83
11/23/2021 16:00:00,49.1
11/24/2021 16:00:00,49.76
11/26/2021 13:00:00,48.78
11/29/2021 16:00:00,50
11/30/2021 16:00:00,49.2
12/1/2021 16:00:00,48.6
12/2/2021 16:00:00,49.5
12/3/2021 16:00:00,49.25
12/6/2021 16:00:00,50.99
12/7/2021 16:00:00,52.57
12/8/2021 16:00:00,51.75
12/9/2021 16:00:00,50.48
12/10/2021 16:00:00,50.59
12/13/2021 16:00:00,50
12/14/2021 16:00:00,49.7
12/15/2021 16:00:00,50.67
12/16/2021 16:00:00,50.83
12/17/2021 16:00:00,50.62
12/20/2021 16:00:00,49.6
12/21/2021 16:00:00,50.77
12/22/2021 16:00:00,50.97
12/23/2021 16:00:00,51.31
12/27/2021 16:00:00,51.94
12/28/2021 16:00:00,51.76
12/29/2021 16:00:00,51.83
12/30/2021 16:00:00,51.74
12/31/2021 16:00:00,51.5
1/3/2022 16:00:00,53.21
1/4/2022 16:00:00,53.14
1/5/2022 16:00:00,53.87
1/6/2022 16:00:00,54.01
1/7/2022 16:00:00,53.44
1/10/2022 16:00:00,55.21
1/11/2022 16:00:00,55.91
1/12/2022 16:00:00,55.74
1/13/2022 16:00:00,54.94
1/14/2022 16:00:00,55.7
1/18/2022 16:00:00,54.76
1/19/2022 16:00:00,53.62
1/20/2022 16:00:00,52.04
1/21/2022 16:00:00,52.04
1/24/2022 16:00:00,51.94
1/25/2022 16:00:00,51
1/26/2022 16:00:00,51.69
1/27/2022 16:00:00,48.05
1/28/2022 16:00:00,47.73
1/31/2022 16:00:00,48.82
2/1/2022 16:00:00,48.95
2/2/2022 16:00:00,49.51
2/3/2022 16:00:00,48.28
2/4/2022 16:00:00,48.01
2/7/2022 16:00:00,48.18
2/8/2022 16:00:00,48.81
2/9/2022 16:00:00,49.91
2/10/2022 16:00:00,48.86
2/11/2022 16:00:00,47.63
2/14/2022 16:00:00,47.58
2/15/2022 16:00:00,48.44
2/16/2022 16:00:00,48.23
2/17/2022 16:00:00,47.57
2/18/2022 16:00:00,45.04
2/22/2022 16:00:00,44.69
2/23/2022 16:00:00,44.65
2/24/2022 16:00:00,46.72
2/25/2022 16:00:00,47.71
2/28/2022 16:00:00,47.7
3/1/2022 16:00:00,46.82
3/2/2022 16:00:00,48.87
3/3/2022 16:00:00,47.93
3/4/2022 16:00:00,48.07
3/7/2022 16:00:00,47.68
3/8/2022 16:00:00,47.5
3/9/2022 16:00:00,47.63
3/10/2022 16:00:00,46.66
3/11/2022 16:00:00,45.83
3/14/2022 16:00:00,44.4
3/15/2022 16:00:00,44.81
3/16/2022 16:00:00,46.63
