Date,Close
5/7/2013 16:00:00,32.54
5/8/2013 16:00:00,33.5
5/9/2013 16:00:00,33.87
5/10/2013 16:00:00,34.06
5/13/2013 16:00:00,33.62
5/14/2013 16:00:00,33.7
5/15/2013 16:00:00,34.18
5/16/2013 16:00:00,34.21
5/17/2013 16:00:00,34.43
5/20/2013 16:00:00,34.44
5/21/2013 16:00:00,35.09
5/22/2013 16:00:00,34.56
5/23/2013 16:00:00,33.97
5/24/2013 16:00:00,34.1
5/28/2013 16:00:00,34.44
5/29/2013 16:00:00,34.43
5/30/2013 16:00:00,37.82
5/31/2013 16:00:00,37.73
6/3/2013 16:00:00,37.3
6/4/2013 16:00:00,37.8
6/5/2013 16:00:00,37
6/6/2013 16:00:00,36.75
6/7/2013 16:00:00,37.29
6/10/2013 16:00:00,36.83
6/11/2013 16:00:00,36.29
6/12/2013 16:00:00,35.98
6/13/2013 16:00:00,37.11
6/14/2013 16:00:00,37.59
6/17/2013 16:00:00,38.09
6/18/2013 16:00:00,38.75
6/19/2013 16:00:00,38.07
6/20/2013 16:00:00,37.06
6/21/2013 16:00:00,37.38
6/24/2013 16:00:00,36.69
6/25/2013 16:00:00,37.1
6/26/2013 16:00:00,37.25
6/27/2013 16:00:00,37.32
6/28/2013 16:00:00,37.38
7/1/2013 16:00:00,37.61
7/2/2013 16:00:00,38.48
7/3/2013 16:00:00,38.59
7/5/2013 16:00:00,38.81
7/8/2013 16:00:00,37.27
7/9/2013 16:00:00,37.58
7/10/2013 16:00:00,38.33
7/11/2013 16:00:00,38.59
7/12/2013 16:00:00,38.95
7/15/2013 16:00:00,38.01
7/16/2013 16:00:00,38.87
7/17/2013 16:00:00,38.92
7/18/2013 16:00:00,37.6
7/19/2013 16:00:00,37.85
7/22/2013 16:00:00,37.79
7/23/2013 16:00:00,37.61
7/24/2013 16:00:00,36.89
7/25/2013 16:00:00,36.9
7/26/2013 16:00:00,36.78
7/29/2013 16:00:00,36.59
7/30/2013 16:00:00,36.85
7/31/2013 16:00:00,36.68
8/1/2013 16:00:00,37.4
8/2/2013 16:00:00,37.49
8/5/2013 16:00:00,37.02
8/6/2013 16:00:00,36.86
8/7/2013 16:00:00,37.29
8/8/2013 16:00:00,37.32
8/9/2013 16:00:00,36.83
8/12/2013 16:00:00,37.7
8/13/2013 16:00:00,38.02
8/14/2013 16:00:00,37.22
8/15/2013 16:00:00,36.02
8/16/2013 16:00:00,36.25
8/19/2013 16:00:00,36.25
8/20/2013 16:00:00,36.79
8/21/2013 16:00:00,36.59
8/22/2013 16:00:00,36.61
8/23/2013 16:00:00,36.74
8/26/2013 16:00:00,37.48
8/27/2013 16:00:00,36.56
8/28/2013 16:00:00,38.28
8/29/2013 16:00:00,38.95
8/30/2013 16:00:00,38.51
9/3/2013 16:00:00,38.35
9/4/2013 16:00:00,38.98
9/5/2013 16:00:00,38.79
9/6/2013 16:00:00,38.56
9/9/2013 16:00:00,38.77
9/10/2013 16:00:00,39.66
9/11/2013 16:00:00,39.25
9/12/2013 16:00:00,39.03
9/13/2013 16:00:00,38.99
9/16/2013 16:00:00,39.28
9/17/2013 16:00:00,40.12
9/18/2013 16:00:00,40.67
9/19/2013 16:00:00,40.75
9/20/2013 16:00:00,41.62
9/23/2013 16:00:00,41.87
9/24/2013 16:00:00,42.41
9/25/2013 16:00:00,42.21
9/26/2013 16:00:00,42.27
9/27/2013 16:00:00,42.7
9/30/2013 16:00:00,43.08
10/1/2013 16:00:00,43.42
10/2/2013 16:00:00,43.41
10/3/2013 16:00:00,43.3
10/4/2013 16:00:00,43.5
10/7/2013 16:00:00,43
10/8/2013 16:00:00,42.6
10/9/2013 16:00:00,42.2
10/10/2013 16:00:00,43.51
10/11/2013 16:00:00,43.29
10/14/2013 16:00:00,44.23
10/15/2013 16:00:00,43.74
10/16/2013 16:00:00,44.5
10/17/2013 16:00:00,45.1
10/18/2013 16:00:00,46.06
10/21/2013 16:00:00,47.05
10/22/2013 16:00:00,46.87
10/23/2013 16:00:00,45.39
10/24/2013 16:00:00,45.49
10/25/2013 16:00:00,45.63
10/28/2013 16:00:00,45.51
10/29/2013 16:00:00,45.8
10/30/2013 16:00:00,44.85
10/31/2013 16:00:00,45.43
11/1/2013 16:00:00,44.72
11/4/2013 16:00:00,45.04
11/5/2013 16:00:00,45.03
11/6/2013 16:00:00,45.37
11/7/2013 16:00:00,43.66
11/8/2013 16:00:00,44.35
11/11/2013 16:00:00,44.21
11/12/2013 16:00:00,45.13
11/13/2013 16:00:00,45.38
11/14/2013 16:00:00,42.95
11/15/2013 16:00:00,44.61
11/18/2013 16:00:00,43.96
11/19/2013 16:00:00,42.95
11/20/2013 16:00:00,42.7
11/21/2013 16:00:00,43.05
11/22/2013 16:00:00,43.3
11/25/2013 16:00:00,43.71
11/26/2013 16:00:00,44.75
11/27/2013 16:00:00,44.67
11/29/2013 16:00:00,44.73
12/2/2013 16:00:00,45
12/3/2013 16:00:00,44.78
12/4/2013 16:00:00,44.5
12/5/2013 16:00:00,47.59
12/6/2013 16:00:00,46.96
12/9/2013 16:00:00,47.37
12/10/2013 16:00:00,46.6
12/11/2013 16:00:00,46.11
12/12/2013 16:00:00,45.75
12/13/2013 16:00:00,45.65
12/16/2013 16:00:00,50.1
12/17/2013 16:00:00,53.56
12/18/2013 16:00:00,53.15
12/19/2013 16:00:00,51.44
12/20/2013 16:00:00,51.65
12/23/2013 16:00:00,52.06
12/24/2013 16:00:00,52.62
12/26/2013 16:00:00,52.72
12/27/2013 16:00:00,52.78
12/30/2013 16:00:00,52.7
12/31/2013 16:00:00,52.88
1/2/2014 16:00:00,52.65
1/3/2014 16:00:00,52.85
1/6/2014 16:00:00,52.49
1/7/2014 16:00:00,52.99
1/8/2014 16:00:00,53.78
1/9/2014 16:00:00,53.23
1/10/2014 16:00:00,53.3
1/13/2014 16:00:00,52.64
1/14/2014 16:00:00,55.27
1/15/2014 16:00:00,56.97
1/16/2014 16:00:00,55.43
1/17/2014 16:00:00,56.14
1/21/2014 16:00:00,56.11
1/22/2014 16:00:00,57.15
1/23/2014 16:00:00,56.05
1/24/2014 16:00:00,54.49
1/27/2014 16:00:00,54.45
1/28/2014 16:00:00,54.72
1/29/2014 16:00:00,54.07
1/30/2014 16:00:00,55.05
1/31/2014 16:00:00,54.64
2/3/2014 16:00:00,53.26
2/4/2014 16:00:00,54.01
2/5/2014 16:00:00,53.98
2/6/2014 16:00:00,55.2
2/7/2014 16:00:00,56.57
2/10/2014 16:00:00,56.31
2/11/2014 16:00:00,58.07
2/12/2014 16:00:00,58.94
2/13/2014 16:00:00,59.08
2/14/2014 16:00:00,58.08
2/18/2014 16:00:00,58.37
2/19/2014 16:00:00,57.7
2/20/2014 16:00:00,59
2/21/2014 16:00:00,58.55
2/24/2014 16:00:00,59.57
2/25/2014 16:00:00,59
2/26/2014 16:00:00,61.9
2/27/2014 16:00:00,61.38
2/28/2014 16:00:00,61.7
3/3/2014 16:00:00,61.74
3/4/2014 16:00:00,63.35
3/5/2014 16:00:00,63.08
3/6/2014 16:00:00,63.64
3/7/2014 16:00:00,62.75
3/10/2014 16:00:00,62.8
3/11/2014 16:00:00,62.02
3/12/2014 16:00:00,63.18
3/13/2014 16:00:00,62.68
3/14/2014 16:00:00,62.68
3/17/2014 16:00:00,63.41
3/18/2014 16:00:00,63.82
3/19/2014 16:00:00,64.41
3/20/2014 16:00:00,65.31
3/21/2014 16:00:00,63.9
3/24/2014 16:00:00,63.16
3/25/2014 16:00:00,64
3/26/2014 16:00:00,62.81
3/27/2014 16:00:00,62.78
3/28/2014 16:00:00,64.11
3/31/2014 16:00:00,64.41
4/1/2014 16:00:00,65.05
4/2/2014 16:00:00,64.64
4/3/2014 16:00:00,63.93
4/4/2014 16:00:00,61.8
4/7/2014 16:00:00,60.36
4/8/2014 16:00:00,60.17
4/9/2014 16:00:00,62.47
4/10/2014 16:00:00,59.86
4/11/2014 16:00:00,58.53
4/14/2014 16:00:00,58.82
4/15/2014 16:00:00,58.94
4/16/2014 16:00:00,59.31
4/17/2014 16:00:00,60.89
4/21/2014 16:00:00,61.89
4/22/2014 16:00:00,63.44
4/23/2014 16:00:00,64.6
4/24/2014 16:00:00,65.38
4/25/2014 16:00:00,62.34
4/28/2014 16:00:00,60.78
4/29/2014 16:00:00,60.92
4/30/2014 16:00:00,63.5
5/1/2014 16:00:00,63.49
5/2/2014 16:00:00,64.27
5/5/2014 16:00:00,64.25
5/6/2014 16:00:00,67.34
5/7/2014 16:00:00,66.81
5/8/2014 16:00:00,67.95
5/9/2014 16:00:00,67.41
5/12/2014 16:00:00,69.13
5/13/2014 16:00:00,68.76
5/14/2014 16:00:00,68.51
5/15/2014 16:00:00,67.93
5/16/2014 16:00:00,68.48
5/19/2014 16:00:00,68.32
5/20/2014 16:00:00,67.52
5/21/2014 16:00:00,68.41
5/22/2014 16:00:00,68.68
5/23/2014 16:00:00,70.55
5/27/2014 16:00:00,70.93
5/28/2014 16:00:00,70.1
5/29/2014 16:00:00,70.79
5/30/2014 16:00:00,70.67
6/2/2014 16:00:00,71.64
6/3/2014 16:00:00,71.45
6/4/2014 16:00:00,71.61
6/5/2014 16:00:00,71.87
6/6/2014 16:00:00,71.63
6/9/2014 16:00:00,71.79
6/10/2014 16:00:00,71.86
6/11/2014 16:00:00,71.75
6/12/2014 16:00:00,71.76
6/13/2014 16:00:00,71.42
6/16/2014 16:00:00,70.88
6/17/2014 16:00:00,71.48
6/18/2014 16:00:00,71.22
6/19/2014 16:00:00,70.93
6/20/2014 16:00:00,71.57
6/23/2014 16:00:00,71.24
6/24/2014 16:00:00,70.67
6/25/2014 16:00:00,71.63
6/26/2014 16:00:00,70.96
6/27/2014 16:00:00,70.94
6/30/2014 16:00:00,72.07
7/1/2014 16:00:00,74.03
7/2/2014 16:00:00,74.32
7/3/2014 16:00:00,75.18
7/7/2014 16:00:00,74.53
7/8/2014 16:00:00,73.39
7/9/2014 16:00:00,74.23
7/10/2014 16:00:00,73.15
7/11/2014 16:00:00,73.2
7/14/2014 16:00:00,74.04
7/15/2014 16:00:00,73.42
7/16/2014 16:00:00,73.65
7/17/2014 16:00:00,71.9
7/18/2014 16:00:00,75
7/21/2014 16:00:00,75.42
7/22/2014 16:00:00,75.39
7/23/2014 16:00:00,73.63
7/24/2014 16:00:00,72.51
7/25/2014 16:00:00,69.92
7/28/2014 16:00:00,70.51
7/29/2014 16:00:00,69.88
7/30/2014 16:00:00,70.51
7/31/2014 16:00:00,69.38
8/1/2014 16:00:00,70.44
8/4/2014 16:00:00,71.34
8/5/2014 16:00:00,70.12
8/6/2014 16:00:00,70.29
8/7/2014 16:00:00,69.63
8/8/2014 16:00:00,70.43
8/11/2014 16:00:00,70.82
8/12/2014 16:00:00,71.15
8/13/2014 16:00:00,71.97
8/14/2014 16:00:00,73.84
8/15/2014 16:00:00,74.79
8/18/2014 16:00:00,75.37
8/19/2014 16:00:00,75.62
8/20/2014 16:00:00,76.38
8/21/2014 16:00:00,76.27
8/22/2014 16:00:00,76.21
8/25/2014 16:00:00,75.77
8/26/2014 16:00:00,75.96
8/27/2014 16:00:00,76.16
8/28/2014 16:00:00,76.36
8/29/2014 16:00:00,82.09
9/2/2014 16:00:00,85.02
9/3/2014 16:00:00,85.39
9/4/2014 16:00:00,86.09
9/5/2014 16:00:00,87.88
9/8/2014 16:00:00,88.19
9/9/2014 16:00:00,88.41
9/10/2014 16:00:00,89
9/11/2014 16:00:00,89.07
9/12/2014 16:00:00,87.85
9/15/2014 16:00:00,86.71
9/16/2014 16:00:00,87.92
9/17/2014 16:00:00,87.74
9/18/2014 16:00:00,89.52
9/19/2014 16:00:00,89.1
9/22/2014 16:00:00,87.18
9/23/2014 16:00:00,87.56
9/24/2014 16:00:00,89.02
9/25/2014 16:00:00,86.46
9/26/2014 16:00:00,87.5
9/29/2014 16:00:00,87.11
9/30/2014 16:00:00,87
10/1/2014 16:00:00,85.54
10/2/2014 16:00:00,83.21
10/3/2014 16:00:00,83.47
10/6/2014 16:00:00,82.88
10/7/2014 16:00:00,81.03
10/8/2014 16:00:00,83.3
10/9/2014 16:00:00,80.6
10/10/2014 16:00:00,71.36
10/13/2014 16:00:00,69.04
10/14/2014 16:00:00,72.02
10/15/2014 16:00:00,72.55
10/16/2014 16:00:00,75.6
10/17/2014 16:00:00,77.15
10/20/2014 16:00:00,77.99
10/21/2014 16:00:00,82.38
10/22/2014 16:00:00,80.86
10/23/2014 16:00:00,81.38
10/24/2014 16:00:00,81.85
10/27/2014 16:00:00,81.57
10/28/2014 16:00:00,84.2
10/29/2014 16:00:00,84.88
10/30/2014 16:00:00,82.39
10/31/2014 16:00:00,86.25
11/3/2014 16:00:00,86.34
11/4/2014 16:00:00,85.36
11/5/2014 16:00:00,86.71
11/6/2014 16:00:00,87.63
11/7/2014 16:00:00,85.04
11/10/2014 16:00:00,85.91
11/11/2014 16:00:00,86.16
11/12/2014 16:00:00,87.05
11/13/2014 16:00:00,87.45
11/14/2014 16:00:00,89.02
11/17/2014 16:00:00,88.52
11/18/2014 16:00:00,91.41
11/19/2014 16:00:00,89.25
11/20/2014 16:00:00,89.93
11/21/2014 16:00:00,90.21
11/24/2014 16:00:00,91.14
11/25/2014 16:00:00,91.15
11/26/2014 16:00:00,93.78
11/28/2014 16:00:00,93.4
12/1/2014 16:00:00,90.95
12/2/2014 16:00:00,92.2
12/3/2014 16:00:00,95.13
12/4/2014 16:00:00,103.07
12/5/2014 16:00:00,103.99
12/8/2014 16:00:00,100.71
12/9/2014 16:00:00,102.64
12/10/2014 16:00:00,99.25
12/11/2014 16:00:00,100.55
12/12/2014 16:00:00,99.2
12/15/2014 16:00:00,98.21
12/16/2014 16:00:00,97.33
12/17/2014 16:00:00,98.99
12/18/2014 16:00:00,101.65
12/19/2014 16:00:00,100.15
12/22/2014 16:00:00,101.41
12/23/2014 16:00:00,100.78
12/24/2014 16:00:00,100.72
12/26/2014 16:00:00,100.62
12/29/2014 16:00:00,101.29
12/30/2014 16:00:00,100.85
12/31/2014 16:00:00,100.59
1/2/2015 16:00:00,100.09
1/5/2015 16:00:00,98.49
1/6/2015 16:00:00,96.25
1/7/2015 16:00:00,98.85
1/8/2015 16:00:00,103.79
1/9/2015 16:00:00,104.9
1/12/2015 16:00:00,103.16
1/13/2015 16:00:00,102.58
1/14/2015 16:00:00,103.39
1/15/2015 16:00:00,101.32
1/16/2015 16:00:00,103.82
1/20/2015 16:00:00,104.87
1/21/2015 16:00:00,105.38
1/22/2015 16:00:00,105.2
1/23/2015 16:00:00,106.98
1/26/2015 16:00:00,106.73
1/27/2015 16:00:00,104.79
1/28/2015 16:00:00,105
1/29/2015 16:00:00,106.53
1/30/2015 16:00:00,102.88
2/2/2015 16:00:00,102.42
2/3/2015 16:00:00,103.2
2/4/2015 16:00:00,104.8
2/5/2015 16:00:00,106.2
2/6/2015 16:00:00,104.74
2/9/2015 16:00:00,102.24
2/10/2015 16:00:00,107.04
2/11/2015 16:00:00,107.94
2/12/2015 16:00:00,109.7
2/13/2015 16:00:00,110.15
2/17/2015 16:00:00,110.87
2/18/2015 16:00:00,110
2/19/2015 16:00:00,110.9
2/20/2015 16:00:00,112.06
2/23/2015 16:00:00,112.85
2/24/2015 16:00:00,113.18
2/25/2015 16:00:00,112.68
2/26/2015 16:00:00,129.25
2/27/2015 16:00:00,127.62
3/2/2015 16:00:00,129.02
3/3/2015 16:00:00,128.22
3/4/2015 16:00:00,129.4
3/5/2015 16:00:00,130.57
3/6/2015 16:00:00,127.89
3/9/2015 16:00:00,127.12
3/10/2015 16:00:00,125.12
3/11/2015 16:00:00,124.66
3/12/2015 16:00:00,126.12
3/13/2015 16:00:00,125
3/16/2015 16:00:00,129.87
3/17/2015 16:00:00,129.1
3/18/2015 16:00:00,130.44
3/19/2015 16:00:00,132.04
3/20/2015 16:00:00,133.29
3/23/2015 16:00:00,134.44
3/24/2015 16:00:00,133.12
3/25/2015 16:00:00,124.43
3/26/2015 16:00:00,124.71
3/27/2015 16:00:00,128.21
3/30/2015 16:00:00,130.55
3/31/2015 16:00:00,126.98
4/1/2015 16:00:00,125.63
4/2/2015 16:00:00,125.02
4/6/2015 16:00:00,125.83
4/7/2015 16:00:00,125.65
4/8/2015 16:00:00,126.79
4/9/2015 16:00:00,127.22
4/10/2015 16:00:00,126.82
4/13/2015 16:00:00,125.35
4/14/2015 16:00:00,123.98
4/15/2015 16:00:00,125.9
4/16/2015 16:00:00,125.33
4/17/2015 16:00:00,121.85
4/20/2015 16:00:00,123.03
4/21/2015 16:00:00,123.1
4/22/2015 16:00:00,127.9
4/23/2015 16:00:00,124.07
4/24/2015 16:00:00,119.5
4/27/2015 16:00:00,120.15
4/28/2015 16:00:00,117.45
4/29/2015 16:00:00,117.03
4/30/2015 16:00:00,116.88
5/1/2015 16:00:00,122.8
5/4/2015 16:00:00,121.16
5/5/2015 16:00:00,116.79
5/6/2015 16:00:00,116.78
5/7/2015 16:00:00,122.48
5/8/2015 16:00:00,123.33
5/11/2015 16:00:00,122.81
5/12/2015 16:00:00,122.95
5/13/2015 16:00:00,123.13
5/14/2015 16:00:00,126.94
5/15/2015 16:00:00,127.87
5/18/2015 16:00:00,130.18
5/19/2015 16:00:00,129.47
5/20/2015 16:00:00,129.11
5/21/2015 16:00:00,129.59
5/22/2015 16:00:00,132.64
5/26/2015 16:00:00,131.3
5/27/2015 16:00:00,141.49
5/28/2015 16:00:00,142.38
5/29/2015 16:00:00,148.07
6/1/2015 16:00:00,146.62
6/2/2015 16:00:00,144.16
6/3/2015 16:00:00,143.06
6/4/2015 16:00:00,141.2
6/5/2015 16:00:00,143.81
6/8/2015 16:00:00,138.63
6/9/2015 16:00:00,140.21
6/10/2015 16:00:00,142.86
6/11/2015 16:00:00,141.99
6/12/2015 16:00:00,140.47
6/15/2015 16:00:00,143.12
6/16/2015 16:00:00,141.99
6/17/2015 16:00:00,140.69
6/18/2015 16:00:00,143
6/19/2015 16:00:00,142.89
6/22/2015 16:00:00,143.28
6/23/2015 16:00:00,141.64
6/24/2015 16:00:00,139.97
6/25/2015 16:00:00,139.23
6/26/2015 16:00:00,135.15
6/29/2015 16:00:00,132.01
6/30/2015 16:00:00,132.93
7/1/2015 16:00:00,135.5
7/2/2015 16:00:00,137.64
7/6/2015 16:00:00,134.2
7/7/2015 16:00:00,132.84
7/8/2015 16:00:00,128.05
7/9/2015 16:00:00,124.68
7/10/2015 16:00:00,129.84
7/13/2015 16:00:00,129.18
7/14/2015 16:00:00,132.3
7/15/2015 16:00:00,131.72
7/16/2015 16:00:00,134.7
7/17/2015 16:00:00,133.66
7/20/2015 16:00:00,134.64
7/21/2015 16:00:00,134.51
7/22/2015 16:00:00,129.59
7/23/2015 16:00:00,131.97
7/24/2015 16:00:00,128.48
7/27/2015 16:00:00,124.65
7/28/2015 16:00:00,128.42
7/29/2015 16:00:00,128.58
7/30/2015 16:00:00,127.65
7/31/2015 16:00:00,125.14
8/3/2015 16:00:00,125.8
8/4/2015 16:00:00,123.47
8/5/2015 16:00:00,124.75
8/6/2015 16:00:00,123.27
8/7/2015 16:00:00,122.55
8/10/2015 16:00:00,127.28
8/11/2015 16:00:00,124.21
8/12/2015 16:00:00,125.73
8/13/2015 16:00:00,124.19
8/14/2015 16:00:00,121.96
8/17/2015 16:00:00,125.52
8/18/2015 16:00:00,122.24
8/19/2015 16:00:00,121.45
8/20/2015 16:00:00,115.03
8/21/2015 16:00:00,111.45
8/24/2015 16:00:00,109.94
8/25/2015 16:00:00,108.51
8/26/2015 16:00:00,116.2
8/27/2015 16:00:00,126.26
8/28/2015 16:00:00,127.62
8/31/2015 16:00:00,125.97
9/1/2015 16:00:00,119.37
9/2/2015 16:00:00,124.04
9/3/2015 16:00:00,123.77
9/4/2015 16:00:00,121.15
9/8/2015 16:00:00,129.16
9/9/2015 16:00:00,127.17
9/10/2015 16:00:00,128.72
9/11/2015 16:00:00,131.08
9/14/2015 16:00:00,131.19
9/15/2015 16:00:00,134.38
9/16/2015 16:00:00,131.49
9/17/2015 16:00:00,130.61
9/18/2015 16:00:00,127.59
9/21/2015 16:00:00,127.26
9/22/2015 16:00:00,124.7
9/23/2015 16:00:00,125.54
9/24/2015 16:00:00,124.1
9/25/2015 16:00:00,126.74
9/28/2015 16:00:00,120.85
9/29/2015 16:00:00,119.67
9/30/2015 16:00:00,125.01
10/1/2015 16:00:00,122.14
10/2/2015 16:00:00,123.33
10/5/2015 16:00:00,121.22
10/6/2015 16:00:00,117.11
10/7/2015 16:00:00,118.64
10/8/2015 16:00:00,116.69
10/9/2015 16:00:00,116.91
10/12/2015 16:00:00,117.68
10/13/2015 16:00:00,113.42
10/14/2015 16:00:00,117.46
10/15/2015 16:00:00,121.87
10/16/2015 16:00:00,121.07
10/19/2015 16:00:00,118.96
10/20/2015 16:00:00,119.89
10/21/2015 16:00:00,120.5
10/22/2015 16:00:00,125.34
10/23/2015 16:00:00,129.58
10/26/2015 16:00:00,123.61
10/27/2015 16:00:00,121.49
10/28/2015 16:00:00,127.09
10/29/2015 16:00:00,120.09
10/30/2015 16:00:00,123.13
11/2/2015 16:00:00,123.8
11/3/2015 16:00:00,122.14
11/4/2015 16:00:00,124.11
11/5/2015 16:00:00,121.06
11/6/2015 16:00:00,129.67
11/9/2015 16:00:00,126.5
11/10/2015 16:00:00,119.86
11/11/2015 16:00:00,119.95
11/12/2015 16:00:00,119.85
11/13/2015 16:00:00,117.54
11/16/2015 16:00:00,121.47
11/17/2015 16:00:00,122.06
11/18/2015 16:00:00,125.92
11/19/2015 16:00:00,125.21
11/20/2015 16:00:00,126.4
11/23/2015 16:00:00,124.41
11/24/2015 16:00:00,128.34
11/25/2015 16:00:00,128.39
11/27/2015 16:00:00,130.04
11/30/2015 16:00:00,130.45
12/1/2015 16:00:00,132.89
12/2/2015 16:00:00,132.21
12/3/2015 16:00:00,144.78
12/4/2015 16:00:00,147.56
12/7/2015 16:00:00,148.83
12/8/2015 16:00:00,147.78
12/9/2015 16:00:00,145.65
12/10/2015 16:00:00,147.33
12/11/2015 16:00:00,144.42
12/14/2015 16:00:00,142.51
12/15/2015 16:00:00,143.27
12/16/2015 16:00:00,143.88
12/17/2015 16:00:00,140.48
12/18/2015 16:00:00,140.2
12/21/2015 16:00:00,145.8
12/22/2015 16:00:00,145.1
12/23/2015 16:00:00,146.51
12/24/2015 16:00:00,146.32
12/28/2015 16:00:00,146.35
12/29/2015 16:00:00,147.94
12/30/2015 16:00:00,147.37
12/31/2015 16:00:00,145.15
1/4/2016 16:00:00,142.28
1/5/2016 16:00:00,137.52
1/6/2016 16:00:00,133.29
1/7/2016 16:00:00,129.05
1/8/2016 16:00:00,128.2
1/11/2016 16:00:00,128.04
